review_id,product_name,review_text,rating,review_date
4782,OnePlus Pad,Decent features for price,3,2023-06-03
4783,Apple iPad,Superb design and build quality,5,2023-08-23
4784,Samsung Galaxy Tab,Not worth the price,1,2023-08-22
4785,Apple iPad,Superb design and build quality,4,2023-08-19
4786,OnePlus Pad,Poor performance and lagging,1,2023-08-26
4787,Apple iPad,Poor performance and lagging,1,2023-11-29
4788,Samsung Galaxy Tab,Great value for money,4,2023-08-25
4789,Samsung Galaxy Tab,Terrible customer experience,2,2023-10-31
4790,Samsung Galaxy Tab,Superb design and build quality,4,2023-10-06
4791,OnePlus Pad,Very bad battery life,1,2023-07-15
4792,OnePlus Pad,Great value for money,5,2023-01-28
4793,OnePlus Pad,Battery life is amazing and lasts long,5,2023-07-24
4794,OnePlus Pad,Not worth the price,1,2023-11-05
4795,Apple iPad,Great value for money,5,2023-02-05
4796,OnePlus Pad,Average product,3,2023-10-22
4797,Apple iPad,Performance is acceptable,3,2023-05-24
4798,Apple iPad,Okay for daily use,3,2023-01-21
4799,Samsung Galaxy Tab,Very fast and user friendly,5,2023-11-29
4800,OnePlus Pad,Not bad but not great,3,2023-05-12
4801,Apple iPad,Heating issues while using,2,2023-12-21
4802,Apple iPad,Very bad battery life,1,2023-09-28
4803,Apple iPad,Great value for money,5,2024-01-01
4804,Samsung Galaxy Tab,Very bad battery life,2,2023-12-28
4805,Samsung Galaxy Tab,Performance is acceptable,3,2023-05-20
4806,OnePlus Pad,Battery life is amazing and lasts long,5,2023-06-01
4807,OnePlus Pad,Decent features for price,3,2023-01-18
4808,OnePlus Pad,Superb design and build quality,5,2023-11-10
4809,Apple iPad,Okay for daily use,3,2023-11-27
4810,OnePlus Pad,Not worth the price,1,2023-03-24
4811,Samsung Galaxy Tab,Performance is acceptable,3,2023-07-12
4812,Apple iPad,Average product,3,2023-11-26
4813,Samsung Galaxy Tab,Good but needs improvement,3,2023-10-09
4814,Samsung Galaxy Tab,Decent features for price,3,2023-06-28
4815,Apple iPad,Battery life is amazing and lasts long,5,2023-06-06
4816,OnePlus Pad,Not worth the price,1,2023-02-18
4817,Apple iPad,Stopped working after few days,1,2023-06-06
4818,Apple iPad,Battery life is amazing and lasts long,4,2023-07-22
4819,OnePlus Pad,Very bad battery life,2,2023-04-06
4820,Samsung Galaxy Tab,Not bad but not great,3,2023-07-06
4821,OnePlus Pad,Okay for daily use,3,2023-09-12
4822,Apple iPad,Superb design and build quality,4,2023-06-20
4823,Samsung Galaxy Tab,Not worth the price,1,2023-04-05
4824,OnePlus Pad,Excellent performance and smooth display,4,2023-10-13
4825,Apple iPad,Decent features for price,3,2023-04-17
4826,OnePlus Pad,Average product,3,2023-11-07
4827,OnePlus Pad,Not worth the price,2,2023-03-16
4828,Apple iPad,Not worth the price,2,2023-05-07
4829,Apple iPad,Not worth the price,2,2023-07-17
4830,OnePlus Pad,Not worth the price,2,2023-05-31
4831,OnePlus Pad,Performance is acceptable,3,2023-07-02
4832,Samsung Galaxy Tab,Poor performance and lagging,1,2023-11-26
4833,OnePlus Pad,Heating issues while using,1,2023-12-01
4834,Samsung Galaxy Tab,Heating issues while using,1,2023-08-20
4835,OnePlus Pad,Average product,3,2023-04-19
4836,Samsung Galaxy Tab,Stopped working after few days,2,2023-04-08
4837,Apple iPad,Battery life is amazing and lasts long,4,2023-10-12
4838,Apple iPad,Performance is acceptable,3,2023-05-26
4839,OnePlus Pad,Heating issues while using,1,2023-01-03
4840,Samsung Galaxy Tab,Good but needs improvement,3,2023-06-24
4841,Samsung Galaxy Tab,Decent features for price,3,2023-11-25
4842,Samsung Galaxy Tab,Terrible customer experience,1,2023-10-19
4843,OnePlus Pad,Average product,3,2023-12-24
4844,Samsung Galaxy Tab,Very fast and user friendly,5,2023-02-01
4845,Samsung Galaxy Tab,Not bad but not great,3,2023-01-25
4846,Samsung Galaxy Tab,Not worth the price,2,2023-07-20
4847,Samsung Galaxy Tab,Average product,3,2023-01-17
4848,Apple iPad,Very fast and user friendly,5,2023-07-30
4849,OnePlus Pad,Performance is acceptable,3,2023-07-24
4850,Samsung Galaxy Tab,Highly recommend this tablet,5,2023-06-17
4851,Apple iPad,Not bad but not great,3,2023-10-26
4852,OnePlus Pad,Great value for money,4,2023-04-18
4853,Apple iPad,Performance is acceptable,3,2023-05-06
4854,Apple iPad,Poor performance and lagging,2,2023-11-18
4855,Samsung Galaxy Tab,Superb design and build quality,5,2023-05-23
4856,OnePlus Pad,Terrible customer experience,1,2023-02-23
4857,OnePlus Pad,Superb design and build quality,4,2023-05-04
4858,Samsung Galaxy Tab,Terrible customer experience,1,2023-11-30
4859,OnePlus Pad,Excellent performance and smooth display,4,2023-11-24
4860,Apple iPad,Stopped working after few days,2,2023-03-22
4861,OnePlus Pad,Very bad battery life,2,2023-01-14
4862,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-03-11
4863,Samsung Galaxy Tab,Very fast and user friendly,4,2023-09-27
4864,Apple iPad,Very fast and user friendly,5,2023-05-26
4865,OnePlus Pad,Stopped working after few days,2,2023-02-20
4866,Samsung Galaxy Tab,Not worth the price,2,2023-05-25
4867,OnePlus Pad,Heating issues while using,2,2023-04-26
4868,Samsung Galaxy Tab,Not bad but not great,3,2023-10-29
4869,Samsung Galaxy Tab,Terrible customer experience,2,2023-03-08
4870,Apple iPad,Battery life is amazing and lasts long,5,2023-11-07
4871,OnePlus Pad,Average product,3,2023-09-22
4872,Apple iPad,Average product,3,2023-09-22
4873,Apple iPad,Stopped working after few days,2,2023-08-11
4874,OnePlus Pad,Poor performance and lagging,2,2023-11-27
4875,OnePlus Pad,Very bad battery life,1,2023-04-05
4876,Apple iPad,Excellent performance and smooth display,4,2023-03-13
4877,OnePlus Pad,Highly recommend this tablet,5,2023-04-06
4878,Apple iPad,Good but needs improvement,3,2023-11-30
4879,Apple iPad,Great value for money,4,2023-01-20
4880,Samsung Galaxy Tab,Okay for daily use,3,2023-11-29
4881,OnePlus Pad,Stopped working after few days,2,2023-07-19
4882,Samsung Galaxy Tab,Performance is acceptable,3,2023-05-31
4883,OnePlus Pad,Great value for money,4,2023-08-03
4884,OnePlus Pad,Very bad battery life,2,2023-11-11
4885,Samsung Galaxy Tab,Heating issues while using,2,2023-08-11
4886,Apple iPad,Excellent performance and smooth display,5,2023-12-26
4887,OnePlus Pad,Decent features for price,3,2023-12-16
4888,Apple iPad,Decent features for price,3,2023-11-18
4889,OnePlus Pad,Excellent performance and smooth display,5,2023-10-02
4890,Apple iPad,Battery life is amazing and lasts long,4,2023-12-05
4891,OnePlus Pad,Terrible customer experience,2,2023-09-11
4892,OnePlus Pad,Okay for daily use,3,2023-07-06
4893,OnePlus Pad,Superb design and build quality,4,2023-01-13
4894,Samsung Galaxy Tab,Highly recommend this tablet,5,2023-07-31
4895,Samsung Galaxy Tab,Not bad but not great,3,2023-08-14
4896,OnePlus Pad,Good but needs improvement,3,2023-11-13
4897,Samsung Galaxy Tab,Heating issues while using,2,2023-10-24
4898,Apple iPad,Average product,3,2023-06-14
4899,Samsung Galaxy Tab,Poor performance and lagging,1,2023-04-25
4900,Samsung Galaxy Tab,Very bad battery life,1,2023-06-10
4901,Samsung Galaxy Tab,Performance is acceptable,3,2023-04-02
4902,OnePlus Pad,Very fast and user friendly,5,2023-04-17
4903,OnePlus Pad,Excellent performance and smooth display,4,2023-12-15
4904,Samsung Galaxy Tab,Good but needs improvement,3,2023-09-10
4905,Samsung Galaxy Tab,Heating issues while using,2,2023-09-04
4906,Samsung Galaxy Tab,Terrible customer experience,1,2023-04-06
4907,Samsung Galaxy Tab,Okay for daily use,3,2023-02-26
4908,Samsung Galaxy Tab,Decent features for price,3,2023-10-11
4909,OnePlus Pad,Very fast and user friendly,4,2023-09-14
4910,Samsung Galaxy Tab,Not worth the price,2,2023-09-20
4911,Apple iPad,Heating issues while using,2,2023-10-19
4912,Samsung Galaxy Tab,Stopped working after few days,1,2023-08-15
4913,Apple iPad,Very bad battery life,1,2023-08-06
4914,Apple iPad,Highly recommend this tablet,4,2023-07-16
4915,OnePlus Pad,Good but needs improvement,3,2023-06-19
4916,OnePlus Pad,Stopped working after few days,1,2023-03-10
4917,Samsung Galaxy Tab,Very bad battery life,1,2023-05-10
4918,Apple iPad,Average product,3,2023-04-24
4919,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-08-02
4920,Apple iPad,Superb design and build quality,4,2023-11-06
4921,Apple iPad,Superb design and build quality,4,2023-01-29
4922,Samsung Galaxy Tab,Not bad but not great,3,2023-05-15
4923,Samsung Galaxy Tab,Highly recommend this tablet,5,2023-03-22
4924,OnePlus Pad,Excellent performance and smooth display,5,2023-04-09
4925,OnePlus Pad,Decent features for price,3,2023-02-15
4926,OnePlus Pad,Heating issues while using,1,2023-04-05
4927,OnePlus Pad,Excellent performance and smooth display,4,2023-01-08
4928,OnePlus Pad,Stopped working after few days,2,2023-03-07
4929,Apple iPad,Not bad but not great,3,2023-05-19
4930,Samsung Galaxy Tab,Great value for money,4,2023-01-25
4931,OnePlus Pad,Not worth the price,1,2023-04-21
4932,Apple iPad,Average product,3,2023-07-22
4933,Apple iPad,Decent features for price,3,2023-03-18
4934,OnePlus Pad,Okay for daily use,3,2023-06-22
4935,OnePlus Pad,Very bad battery life,1,2023-01-31
4936,Apple iPad,Very fast and user friendly,4,2023-02-09
4937,Samsung Galaxy Tab,Poor performance and lagging,2,2023-10-04
4938,Apple iPad,Average product,3,2023-12-21
4939,OnePlus Pad,Heating issues while using,2,2023-02-15
4940,Apple iPad,Excellent performance and smooth display,4,2023-08-13
4941,Apple iPad,Highly recommend this tablet,5,2023-05-24
4942,Apple iPad,Terrible customer experience,1,2023-08-03
4943,Samsung Galaxy Tab,Okay for daily use,3,2023-08-24
4944,OnePlus Pad,Performance is acceptable,3,2023-03-21
4945,Apple iPad,Average product,3,2023-03-02
4946,OnePlus Pad,Great value for money,5,2023-01-24
4947,Samsung Galaxy Tab,Good but needs improvement,3,2023-01-31
4948,Samsung Galaxy Tab,Poor performance and lagging,2,2023-05-20
4949,Samsung Galaxy Tab,Heating issues while using,2,2023-12-02
4950,Apple iPad,Decent features for price,3,2023-08-05
4951,Apple iPad,Heating issues while using,1,2023-01-03
4952,Samsung Galaxy Tab,Terrible customer experience,1,2023-02-16
4953,Apple iPad,Terrible customer experience,2,2023-03-18
4954,OnePlus Pad,Excellent performance and smooth display,4,2023-06-25
4955,Samsung Galaxy Tab,Heating issues while using,2,2023-09-10
4956,OnePlus Pad,Stopped working after few days,2,2023-02-23
4957,Apple iPad,Performance is acceptable,3,2023-02-22
4958,Samsung Galaxy Tab,Decent features for price,3,2023-08-08
4959,Samsung Galaxy Tab,Decent features for price,3,2023-05-27
4960,Samsung Galaxy Tab,Not bad but not great,3,2023-10-04
4961,Apple iPad,Not worth the price,2,2023-11-05
4962,Apple iPad,Highly recommend this tablet,4,2023-11-16
4963,OnePlus Pad,Terrible customer experience,1,2023-06-11
4964,OnePlus Pad,Excellent performance and smooth display,5,2023-11-14
4965,Apple iPad,Not bad but not great,3,2023-02-28
4966,Apple iPad,Superb design and build quality,5,2023-02-17
4967,Apple iPad,Battery life is amazing and lasts long,5,2023-07-28
4968,Apple iPad,Not bad but not great,3,2023-04-03
4969,Samsung Galaxy Tab,Superb design and build quality,5,2023-11-21
4970,Samsung Galaxy Tab,Okay for daily use,3,2023-06-27
4971,OnePlus Pad,Very fast and user friendly,4,2023-11-06
4972,OnePlus Pad,Very fast and user friendly,4,2023-02-13
4973,Samsung Galaxy Tab,Okay for daily use,3,2023-04-05
4974,Samsung Galaxy Tab,Okay for daily use,3,2023-06-07
4975,Samsung Galaxy Tab,Decent features for price,3,2023-02-19
4976,OnePlus Pad,Superb design and build quality,4,2023-08-12
4977,Apple iPad,Highly recommend this tablet,4,2023-06-18
4978,Apple iPad,Great value for money,5,2023-03-20
4979,OnePlus Pad,Poor performance and lagging,1,2023-04-03
4980,Apple iPad,Not bad but not great,3,2023-08-11
4981,Apple iPad,Poor performance and lagging,1,2023-08-17
4982,Apple iPad,Performance is acceptable,3,2023-10-09
4983,Samsung Galaxy Tab,Battery life is amazing and lasts long,4,2023-10-31
4984,Samsung Galaxy Tab,Stopped working after few days,1,2023-12-02
4985,Apple iPad,Decent features for price,3,2023-03-22
4986,Apple iPad,Decent features for price,3,2023-08-09
4987,Apple iPad,Terrible customer experience,1,2023-02-25
4988,Apple iPad,Stopped working after few days,2,2023-06-29
4989,OnePlus Pad,Good but needs improvement,3,2023-10-25
4990,Samsung Galaxy Tab,Performance is acceptable,3,2023-08-19
4991,Samsung Galaxy Tab,Poor performance and lagging,2,2023-08-04
4992,OnePlus Pad,Very fast and user friendly,5,2023-03-27
4993,Apple iPad,Highly recommend this tablet,4,2023-10-17
4994,Apple iPad,Superb design and build quality,5,2023-12-02
4995,Apple iPad,Performance is acceptable,3,2023-05-08
4996,Samsung Galaxy Tab,Decent features for price,3,2023-03-25
4997,OnePlus Pad,Terrible customer experience,2,2023-10-17
4998,Samsung Galaxy Tab,Great value for money,5,2023-02-13
4999,OnePlus Pad,Superb design and build quality,5,2023-12-03
5000,OnePlus Pad,Battery life is amazing and lasts long,5,2023-05-09
5001,Apple iPad,Good but needs improvement,3,2023-07-21
5002,OnePlus Pad,Heating issues while using,1,2023-03-30
5003,OnePlus Pad,Not bad but not great,3,2023-11-21
5004,Samsung Galaxy Tab,Poor performance and lagging,1,2023-03-25
5005,OnePlus Pad,Very fast and user friendly,5,2023-10-15
5006,Samsung Galaxy Tab,Highly recommend this tablet,4,2023-12-09
5007,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-06-23
5008,Apple iPad,Highly recommend this tablet,5,2023-08-22
5009,Apple iPad,Poor performance and lagging,2,2023-09-05
5010,Apple iPad,Poor performance and lagging,2,2023-07-19
5011,Apple iPad,Not bad but not great,3,2023-02-03
5012,OnePlus Pad,Decent features for price,3,2023-09-07
5013,Samsung Galaxy Tab,Very bad battery life,1,2023-03-07
5014,Samsung Galaxy Tab,Performance is acceptable,3,2023-05-20
5015,Samsung Galaxy Tab,Very bad battery life,2,2023-02-03
5016,Samsung Galaxy Tab,Stopped working after few days,2,2023-07-06
5017,Samsung Galaxy Tab,Great value for money,4,2023-02-16
5018,OnePlus Pad,Performance is acceptable,3,2023-11-08
5019,Apple iPad,Terrible customer experience,2,2023-07-30
5020,Samsung Galaxy Tab,Very bad battery life,2,2023-10-05
5021,Apple iPad,Excellent performance and smooth display,5,2023-11-21
5022,OnePlus Pad,Battery life is amazing and lasts long,5,2023-04-18
5023,Apple iPad,Not bad but not great,3,2023-01-12
5024,Samsung Galaxy Tab,Average product,3,2023-07-01
5025,Samsung Galaxy Tab,Very bad battery life,2,2023-04-27
5026,Samsung Galaxy Tab,Not bad but not great,3,2023-11-09
5027,OnePlus Pad,Very bad battery life,2,2023-07-07
5028,OnePlus Pad,Not bad but not great,3,2023-02-21
5029,Apple iPad,Great value for money,4,2023-07-07
5030,Samsung Galaxy Tab,Poor performance and lagging,1,2023-05-20
5031,OnePlus Pad,Great value for money,4,2023-08-27
5032,Samsung Galaxy Tab,Average product,3,2023-09-04
5033,Samsung Galaxy Tab,Very fast and user friendly,4,2023-06-15
5034,OnePlus Pad,Poor performance and lagging,2,2023-06-08
5035,OnePlus Pad,Not worth the price,2,2023-03-08
5036,Apple iPad,Not bad but not great,3,2023-11-26
5037,OnePlus Pad,Stopped working after few days,1,2023-04-08
5038,Samsung Galaxy Tab,Stopped working after few days,2,2023-06-29
5039,Samsung Galaxy Tab,Decent features for price,3,2023-06-29
5040,Apple iPad,Decent features for price,3,2023-03-18
5041,Apple iPad,Highly recommend this tablet,4,2023-02-17
5042,Samsung Galaxy Tab,Performance is acceptable,3,2023-02-21
5043,OnePlus Pad,Heating issues while using,2,2023-03-15
5044,Samsung Galaxy Tab,Terrible customer experience,2,2023-02-19
5045,Samsung Galaxy Tab,Highly recommend this tablet,4,2023-09-28
5046,Samsung Galaxy Tab,Very fast and user friendly,5,2023-08-08
5047,Samsung Galaxy Tab,Great value for money,4,2023-10-08
5048,Apple iPad,Heating issues while using,1,2023-12-07
5049,OnePlus Pad,Heating issues while using,1,2023-04-14
5050,Apple iPad,Very bad battery life,2,2023-02-03
5051,Apple iPad,Decent features for price,3,2023-05-10
5052,Apple iPad,Superb design and build quality,5,2023-02-19
5053,Apple iPad,Decent features for price,3,2023-01-21
5054,Apple iPad,Terrible customer experience,1,2023-12-21
5055,Samsung Galaxy Tab,Very bad battery life,1,2023-07-01
5056,Apple iPad,Great value for money,4,2023-07-12
5057,Samsung Galaxy Tab,Very fast and user friendly,5,2023-08-09
5058,OnePlus Pad,Battery life is amazing and lasts long,4,2023-08-17
5059,Samsung Galaxy Tab,Great value for money,5,2023-12-27
5060,OnePlus Pad,Terrible customer experience,1,2023-10-18
5061,OnePlus Pad,Average product,3,2023-01-12
5062,Apple iPad,Stopped working after few days,2,2023-09-17
5063,OnePlus Pad,Very fast and user friendly,4,2023-06-22
5064,Apple iPad,Terrible customer experience,2,2023-05-26
5065,OnePlus Pad,Stopped working after few days,2,2023-07-12
5066,Apple iPad,Stopped working after few days,2,2023-11-21
5067,OnePlus Pad,Not worth the price,2,2023-03-02
5068,Apple iPad,Decent features for price,3,2023-01-28
5069,Apple iPad,Not bad but not great,3,2023-06-24
5070,OnePlus Pad,Very fast and user friendly,5,2023-09-29
5071,Samsung Galaxy Tab,Good but needs improvement,3,2023-04-12
5072,Samsung Galaxy Tab,Performance is acceptable,3,2023-03-31
5073,Samsung Galaxy Tab,Decent features for price,3,2023-08-20
5074,Apple iPad,Heating issues while using,1,2023-11-14
5075,OnePlus Pad,Battery life is amazing and lasts long,5,2023-04-27
5076,OnePlus Pad,Excellent performance and smooth display,5,2023-01-06
5077,Apple iPad,Heating issues while using,1,2023-01-20
5078,OnePlus Pad,Not bad but not great,3,2023-12-03
5079,OnePlus Pad,Poor performance and lagging,1,2023-10-23
5080,Apple iPad,Great value for money,4,2023-03-03
5081,Apple iPad,Not worth the price,1,2023-07-23
5082,Apple iPad,Great value for money,4,2023-04-29
5083,OnePlus Pad,Okay for daily use,3,2023-12-30
5084,Samsung Galaxy Tab,Battery life is amazing and lasts long,5,2023-10-10
5085,OnePlus Pad,Heating issues while using,1,2023-02-04
